x	y
64168959	1892
64620374	549
64762883	290
64825572	1008
64901136	23383
65054460	544
65169438	432
65248032	761
65313785	1186
65324367	89
65570338	198498
65710060	85
65912518	1783652
66079243	39084
66497277	104
66837457	248
66926006	173825
67052609	2420
67334123	760
67403351	60
67750284	942
67793770	476
67796665	41502
67808502	107
67825310	291
67833763	319
67849525	1222
67858818	54
67874332	580
67884669	33722
67921899	153450
67960702	763
68007718	300
68010205	658
68106117	105901
68158079	330
68230624	1480
68233251	9129
68260557	943
68282660	50390
68331174	12018
68341107	66188
68414064	58058
68424560	438
68461407	119
68477999	49476
68499532	437
68503152	108
68544489	345
68560656	133827
68632371	357
68674356	745
68698500	2295
68717311	485
68721012	71366
68735720	104
68759318	97
68827541	67892
68846805	107
68901278	45570
68911653	107
68956128	28946
68988721	28262
68991137	571
69022778	1089
69088106	16706
69098496	299
69123512	49350
69161530	377
69180232	28868
69215333	17158
69220303	47257
69265342	2807
69269984	131899
69300432	386
69363555	87
69403903	12965
69432972	400
69451473	56197
69458672	67
69523311	340
69571698	1541
69575807	1348
69589880	476
69590583	680
69591406	1526
69594041	892
69595487	950
69630251	3349
69684899	7554
69778962	877
69801931	162345
69859214	86
69994626	13211
70052796	59485
70098223	34712
70137981	8696
70147289	23235
70163685	440
70198988	252
70202830	31082
70247329	36348
70298970	83681
70389426	1201
70404379	24240
70432315	15637
70434829	1728
70478821	89629
70485336	990
70597348	5428
70672803	89639
70771239	14163
70794230	294
70815961	65213
70882280	6505
70929925	2133
70939053	16589
71212570	90295
71217224	1005
71319258	44128
71364243	2132
71396934	419014
71508153	3721
71711701	26124
71747559	25940
71790747	54
71816298	35078
71844735	60
71878356	752
71894311	101
71964365	49200
72053294	744
72059035	29998
72096032	121103
72180858	132
72189941	636
72216000	19861
72220752	101
72273920	2117
72274915	1066
72332830	22401
72367327	258865
72391964	106
72483245	568
72501746	1211
72560264	193
72582803	284
72636497	269
72643011	1640
72654165	112
72692131	195564
72721029	72
72730557	619
72756398	619
72766560	493
72893581	39453
72917641	894
72935170	19609
73005833	763
73007217	89758
73065126	342
73071295	2714
73082494	102
73098044	3254
73110375	21454
73124573	960
73126080	128
73130155	38901
73168166	76339
73183362	65501
73192223	103
73199826	1400
73247360	29625
73248843	3851
73252791	1559
73253759	105101
73279062	107
73346936	113
73375101	38976
73381433	2064
73422259	438
73423579	9983
73428667	70
73436428	59597
73495525	24546
73497538	128416
73529051	107
73537803	589
73625996	795
73630556	935
73631654	10104
73644881	18923
73654039	20681
73674285	23875
73674295	56172
73699151	31337
73703735	9847
73706490	124
73715843	14627
73730562	6750
73731824	1815
73740538	286
73742995	1236
73744384	27778
73769264	3599
73772291	7961
73782047	1606
73785582	16216
73791218	273
73796514	4886
73796514	15138
73801911	9888
73812501	62091
73813518	1220
73841833	5283
73909177	8321
73909969	12809
73995193	126171
74005137	22779
74120255	30809
74151185	558119
74344550	256
74371535	882
74423435	580
74506081	24473
74527584	364
74551392	102
74641410	367
74654956	1176
74744386	322
74821610	521
74825582	207041
75003055	22120
75023475	777
75037836	20679
75089248	478
75094432	14790
75099586	82538
75125217	646
75184958	101
75210154	21295
75233969	2062
75269392	154
75269819	103682
75276376	271
75279726	121521
75288333	350
75382393	452
75397830	4077
75401519	7464
75408973	354
75409157	2686
75430571	1018
75431453	1128715
75450081	1645
75552458	96
75568543	97
75642476	631
75742740	1016
76127251	61
76242022	280
76260800	104
76270206	595
76350749	480
76437408	1368
76558350	2645
76818713	66
76835377	126
76836568	294
76869601	768995
76888044	92581
77147652	2449
77313941	1754
77354404	22210
77433572	211
77587049	111
77730766	4004
77738246	770
77776951	105
77780337	1540
77782866	10311
77790791	135736
77866875	2736
77912271	275
77912280	83
77927372	2453
77953495	382
77966173	268
77969251	60295
78033760	23053
78068623	916
78238255	436855
78267328	63268
78293842	7162
78352597	3504
78367507	117
78696062	961
78943328	124568
79000484	3320
79069035	247494
79347469	7869
79382325	63303
79382328	26947
79499666	319
79504073	2209
79507597	3326
79512601	3840
79526508	124
79544087	270
79555852	4546
79582298	2580
79595294	367
79610939	4517
79628757	3432
79660891	17106
79663088	163507
79663192	1595
79681973	2122
79682997	2440
79684494	490
79703227	11455
79825902	1701
79841358	9521
79860573	1234
79870375	3529
79892148	1028
79904898	45439
79937740	44875
79968213	5001
79970963	2251
79981839	374
79982910	331
79998812	141
80017713	199
80024737	423
80031968	426
80040621	424
80046860	32053
80053428	121
80078646	13912
80091411	457
80125941	377
80131682	13678
80150889	54684
80193746	237
80207710	11948
80215851	269
80233664	11704
80247219	465
80249710	4412
80271820	17865
80297720	1936
80333771	656
80336105	20651
80344745	23329
80407829	29287
80454166	78958
80529597	6346
80537902	108659
80649797	3936
80716483	586
80749632	1600
80776165	1924
80940665	537
81136540	796
81144652	80
81875314	1111866
82050262	87
82224213	4967
82228985	3936
82340771	106
82864174	86
83067962	110
83311628	2848
83437034	96
83672406	3034
83735506	988
83764358	107
83911654	1269
84003332	148
84081429	567
84138420	2163
84139440	14116
84173738	11557
84194635	24987
84220495	5095
84231593	9869
84245053	14908
84279980	14680
84328586	189936
84389170	457
84390908	1138
84454679	1378
84560443	821
84863265	98
85193421	4538
85431943	573
85432863	16099
85449592	42405
85526880	4236
85537379	105
85555484	1953
85577731	29483
85599555	766939
85613017	170
85644073	3994
85650012	249
85708760	408
86052448	119
86264694	95
86302826	96
86435256	86560
86488446	104
86521945	3157
86630825	804
86654557	12292
86668449	67620
86749754	6545
86751611	162
86756650	176189
86854696	1541
86889569	165
86935540	33942
86948677	1199
86958618	4643
86965345	5967
86968192	15743
86970237	590
86970741	39386
86992253	8183
86992406	17798
86993432	31301
87001636	8270
87009785	5998
87020306	4425
87027184	294
87041238	104
87050486	44381
87094161	97308
87113954	1570
87154041	329
87203875	138738
87225448	11461
87342736	15147
87357668	13028
87376896	1586
87386685	3519
87397023	27770
87408044	215
87504875	48586
87591607	14418
87607985	51295
87610163	49841
87642607	348
87659613	88093
87751512	89832
87817928	27685
87832818	281
87859161	4277
87863113	108818
87878692	1736
87945502	523
87994618	78
88048135	1689
88259129	244
88273864	310667
88585638	96
88586753	20224
88618223	712
88664441	14374
88699683	719
88724544	28243
88727485	1430
88761406	16837
88785600	1462
88802730	17817
88822132	29687
88876450	1095
88879734	95420
88932390	8431
88935074	56317
88990531	25255
88992370	170
89015836	1224
89063335	77
89139044	415
89205629	1686
89213569	200989
89264340	67
89283765	8361
89301955	7322
89327894	13078
89362294	1194
89378056	7150
89392546	13941
89414586	6416
89430299	126343
89456064	12077
89579497	66076
89592743	87
89644603	621
89645282	5386
89646289	4534
89667181	32491
89694295	3634
89701610	73330
89829510	11352
89837612	1723
89853906	61043
89915489	41885
89978717	354
90086269	68
90163651	310
90402521	138285
90454170	48799
90462717	5236
90740823	116876
90871716	36838
90880040	140
90912096	9181
90922731	105
90994620	11771
90997480	234
91047166	14994
91053051	1997
91152605	745
91163012	121320
91409280	105550
91464578	131
91544852	247
91628442	4613
91666780	1003
91765899	1298
91782839	15453
91798312	66965
91807179	261
91896704	194
91906589	2895
91908131	1218
91923769	106557
92046692	244396
92076242	124
92118664	501
92136875	1496
92159572	101
92204229	78
92216332	462
92272147	104
92291163	62802
92334463	102
92418667	2209
92441211	94
92451684	122393
92593286	62110
92596852	436
92659044	259
92668745	999
92689951	5696
92710499	110
92834713	224781
92878092	198
93059663	764
93060808	8729
93071972	1495
93073475	4416
93106872	512
93206857	2771
93284004	555
93306429	175889
93496632	32461
93510548	133
93566665	37816
93591687	10058
93608586	114
93612588	53423
93667883	34690
93757809	40366
93762453	9539
93772681	15925
93881293	646
93893973	62090
93958191	3350
93975258	92
93993989	338835
94081950	26865
94109116	11992
94137748	1753
94155639	107
94225160	2129
94279277	8202
94314907	421
94333226	29734
94402504	133427
94501434	112472
94577439	33800
94646364	1633
94683621	52570
94688154	164920
94762624	90637
94774156	478
94865852	7278
94882554	790
94938658	50733
94940253	869
95007126	431
95009674	139
95031640	409
95036772	32726
95141925	26501
95173085	103
95183653	565
95194200	34729
95228243	2902
95237572	53453
95311771	249644
95594598	775
95605929	50778
95663396	30748
95711779	165488
95753206	337033
95833508	40251
95860548	64297
95907603	31121
95949968	46285
95974029	58647
95999778	466
96000091	32594
96043394	17477
96064315	85
96112747	105
96128392	61
96129715	75574
96130031	87
96189366	854
96191702	79886
96292685	14011
96304396	34169
96343216	16150
96364606	149313
96518109	69344
96560185	738
96593312	127203
96619376	108
96620877	831
96743167	107
96750288	612
96828669	96
96832260	148784
96915633	270
96981284	4929
96992450	3510
96998038	187883
97102756	992
97153045	139593
97222173	70501
97275012	3086
97297290	268
97309138	821
97319267	2649
97332497	2213
97334564	8640
97356358	69719
97393197	351
97401115	18410
97421195	113
97426160	7282
97436142	9876
97446131	11240
97458324	40471
97482669	105
97498868	72342
97572499	11386
97584323	28480
97584374	89537
97589727	1208
97614553	18948
97640686	35749
97677424	9900
97713173	4980
97737121	23787
97766751	5202
97828478	21321
97850239	21342
97865000	165829
97875812	86
98076361	61
98134624	110274
98247690	20561
98252023	4553
98383565	31620
98395218	90
98416198	30750
98431292	69
98457077	778786
98924499	70
99013103	850
99047639	681
99329099	65232
99396870	33755
99431191	6927
99502665	43
99526350	4828
99527081	1181
99532933	3592
99610522	10088
99621055	864
99651989	1917
99659506	46735
99697407	543
99702558	53577
99711844	20257
99782732	69461
99788564	847
99875577	134343
99927010	31372
100042193	39685
100114417	807
100143065	931
100150094	38241
100188298	41322
100190036	712
100229667	4334
100232298	35383
100237156	147
100248271	825
100258571	107
100273280	13433
100288154	42333
100335563	10828
100347124	17711
100373615	9754
100398352	95
100412934	488
100463041	20704
100486642	33223
100505628	24254
100523740	6261
100529072	30927
100666695	315
100735603	94339
100907174	107
100911103	1637
100912569	52568
100967688	448
100969458	18058
100969518	16354
100974985	100
100980507	5108
100987367	7035
100996618	11219
101007683	23475
101031234	10011
101060029	977
101061841	6291
101089321	41806
101130505	7285
101176323	17825
101181144	808
101226195	3600
101229594	40555
101252821	10730
101307529	190
101311018	488
101322485	910
101354033	203289
101364845	191
101570560	39109
101578882	9389
101601417	81
101610664	84632
101622859	107
101704652	3750
101770130	10240
101781325	2089
101784443	34023
101819078	9702
101825974	17947
101845599	210595
101902600	59
101912998	282
101952605	100
102065390	2649
102085476	255
102089968	95
102107560	12894
102132994	17338
102152176	11696
102226328	3262
102230186	11289
102245532	137368
102261230	77
102394110	8420
102402617	18923
102409042	61
102419189	3948
102423245	9417
102436500	110
102449817	11290
102449837	1707
102461395	15651
102479229	23483
102483039	521
102503987	129549
102572757	469
102591524	107
102642792	1349
102644496	13912
102673731	40677
102714538	28955
102743970	72298
102803929	103
102830531	7003
102832721	1796
102838011	7463
102845595	356
102845761	8753
102854223	10739
102854272	47628
102869516	32384
102887874	315
102914585	820
102918293	171929
103027336	163
103088017	105290
103125017	400
103165134	63
103175554	541
103215709	1092
103245887	2130
103277163	13189
103302796	48339
103312436	133
103367967	21099
103389041	7426
103394253	149
103396648	49645
103446786	5617
103450196	657
103452846	9850
103453387	5502
103472804	6437
103479603	37791
103493979	98574
103549075	1890
103594027	261517
103608619	1432
103673158	108
103745966	9458
103877374	2388
103882542	35664
103967201	62033
103974515	300
104031286	54717
104048089	98
104122058	4328
104129888	102475
104218789	95
104235356	32104
104268336	70
104268873	36073
104309698	28707
104312141	1741
104323369	3636
104351591	1985
104353764	101327
104474939	5336
104616102	872
104641101	624135
104664608	1593
105534659	107
105685383	483
105686322	730
105808775	10423
106140264	48459
106550106	1016
106573663	590872
106952525	156
106970021	130
107461560	110
107694973	502877
108296099	434
108547975	13841
108703829	102
108710518	128846
108848186	1376
108940969	342
109184934	68
109239639	108
109528119	890
109534655	336
109661814	237
109680442	600
109807651	479
109864766	58788
109869858	135
109940104	68278
109996368	139198
110139214	213
110207605	79761
110207850	742
110257064	780
110290730	14222
110428840	67365
110434241	145
110450629	612
110497838	13707
110550115	740
110567691	36946
110642678	108
110644397	195073
110756456	268
110761142	101
110869743	1852
110869868	2366
110871795	28212
110898090	66
110898730	20545
110907483	700
110910596	1649
110919547	94121
110936622	612
110988926	88
111077163	3745
111104956	293
111322778	620
111349939	2165
111498191	751
111958712	88
112149864	65514
112283735	21301
112299612	79
112308181	48394
112374018	54363
112395813	29777
112424428	22490
112446998	371747
112548632	241
112634170	85
112671812	6008
112823490	4237
112831169	1286
112888735	17377
112950250	217429
112950646	1230
112987476	390
113353425	60
113482616	498
113550837	38766
113588716	75412
113679162	51746
113710681	8652
113733116	119
113751454	31976
113820459	132
113834725	19659
113854661	62534
114044056	2853
114111414	104
114117147	405
114120862	53359
114168156	125
114174105	75
114179270	53035
114239330	52184
114246074	641
114280725	534
114294824	109933
114423770	298
114424445	2954
114431113	253891
114501997	351
114688011	91
114690143	492
114764788	15116
114809375	1796
114821744	78089
114900722	645
114938193	39484
114969460	109
114994657	1937
115093365	855628
115819842	646
116056925	216543
116324428	55602
116409256	220
116427867	50091
116439468	577
116538183	94
116545931	21925
116577308	6010
116590385	18791
116620953	24191
116663696	6569
116670103	2637
116671192	71383
116749905	1357
116827489	76
116828761	21445
116849512	62277
116881482	245105
117023674	178
117128521	9781
117158656	10404
117167678	97
117196168	487
117197489	12811
